Graph Unit,Litres

,The University of Melbourne Sport Centre,The University of Melbourne Sport Pavilion,The University of Melbourne Sports oval
Saturday 02/12/2017 12:45:00 PM,10,0,0
Saturday 02/12/2017 01:00:00 PM,0,0,0
Saturday 02/12/2017 01:15:00 PM,10,0,0
Saturday 02/12/2017 01:30:00 PM,0,0,0
Saturday 02/12/2017 01:45:00 PM,0,10,0
Saturday 02/12/2017 02:00:00 PM,0,0,0
Saturday 02/12/2017 02:15:00 PM,0,0,0
Saturday 02/12/2017 02:30:00 PM,0,0,0
Saturday 02/12/2017 02:45:00 PM,0,0,0
Saturday 02/12/2017 03:00:00 PM,0,30,0
Saturday 02/12/2017 03:15:00 PM,0,10,0
Saturday 02/12/2017 03:30:00 PM,0,0,0
Saturday 02/12/2017 03:45:00 PM,10,10,0
Saturday 02/12/2017 04:00:00 PM,0,0,0
Saturday 02/12/2017 04:15:00 PM,0,0,0
Saturday 02/12/2017 04:30:00 PM,0,10,0
Saturday 02/12/2017 04:45:00 PM,0,0,0
Saturday 02/12/2017 05:00:00 PM,10,20,0
Saturday 02/12/2017 05:15:00 PM,0,10,0
Saturday 02/12/2017 05:30:00 PM,10,0,0
Saturday 02/12/2017 05:45:00 PM,0,10,0
Saturday 02/12/2017 06:00:00 PM,0,0,0
Saturday 02/12/2017 06:15:00 PM,0,0,0
Saturday 02/12/2017 06:30:00 PM,0,20,0
Saturday 02/12/2017 06:45:00 PM,0,10,0
Saturday 02/12/2017 07:00:00 PM,0,0,0
Saturday 02/12/2017 07:15:00 PM,0,0,0
Saturday 02/12/2017 07:30:00 PM,0,10,0
Saturday 02/12/2017 07:45:00 PM,0,0,0
Saturday 02/12/2017 08:00:00 PM,0,10,0
Saturday 02/12/2017 08:15:00 PM,0,10,0
Saturday 02/12/2017 08:30:00 PM,0,0,0
Saturday 02/12/2017 08:45:00 PM,0,0,0
Saturday 02/12/2017 09:00:00 PM,0,10,0
Saturday 02/12/2017 09:15:00 PM,0,10,0
Saturday 02/12/2017 09:30:00 PM,0,0,0
Saturday 02/12/2017 09:45:00 PM,0,0,0
Saturday 02/12/2017 10:00:00 PM,0,0,0
Saturday 02/12/2017 10:15:00 PM,0,20,0
Saturday 02/12/2017 10:30:00 PM,0,0,0
Saturday 02/12/2017 10:45:00 PM,0,0,0
Saturday 02/12/2017 11:00:00 PM,0,0,0
Saturday 02/12/2017 11:15:00 PM,0,0,0
Saturday 02/12/2017 11:30:00 PM,0,10,0
Saturday 02/12/2017 11:45:00 PM,0,0,0
Sunday 03/12/2017 12:00:00 AM,0,0,0
Sunday 03/12/2017 12:15:00 AM,0,0,0
Sunday 03/12/2017 12:30:00 AM,0,0,0
Sunday 03/12/2017 12:45:00 AM,0,0,0
Sunday 03/12/2017 01:00:00 AM,0,0,0
Sunday 03/12/2017 01:15:00 AM,0,0,0
Sunday 03/12/2017 01:30:00 AM,0,0,0
Sunday 03/12/2017 01:45:00 AM,0,0,0
Sunday 03/12/2017 02:00:00 AM,0,0,0
Sunday 03/12/2017 02:15:00 AM,0,0,0
Sunday 03/12/2017 02:30:00 AM,0,0,0
Sunday 03/12/2017 02:45:00 AM,0,0,0
Sunday 03/12/2017 03:00:00 AM,0,0,0
Sunday 03/12/2017 03:15:00 AM,0,0,0
Sunday 03/12/2017 03:30:00 AM,0,0,0
Sunday 03/12/2017 03:45:00 AM,0,0,0
Sunday 03/12/2017 04:00:00 AM,0,0,0
Sunday 03/12/2017 04:15:00 AM,0,0,0
Sunday 03/12/2017 04:30:00 AM,0,0,0
Sunday 03/12/2017 04:45:00 AM,0,0,0
Sunday 03/12/2017 05:00:00 AM,0,0,0
Sunday 03/12/2017 05:15:00 AM,0,0,0
Sunday 03/12/2017 05:30:00 AM,0,0,0
Sunday 03/12/2017 05:45:00 AM,0,0,0
Sunday 03/12/2017 06:00:00 AM,0,0,0
Sunday 03/12/2017 06:15:00 AM,0,0,0
Sunday 03/12/2017 06:30:00 AM,0,0,0
Sunday 03/12/2017 06:45:00 AM,0,0,0
Sunday 03/12/2017 07:00:00 AM,0,0,0
Sunday 03/12/2017 07:15:00 AM,0,0,0
Sunday 03/12/2017 07:30:00 AM,0,0,0
Sunday 03/12/2017 07:45:00 AM,0,0,0
Sunday 03/12/2017 08:00:00 AM,0,0,0
Sunday 03/12/2017 08:15:00 AM,0,0,0
Sunday 03/12/2017 08:30:00 AM,0,0,0
Sunday 03/12/2017 08:45:00 AM,0,0,0
Sunday 03/12/2017 09:00:00 AM,0,0,0
Sunday 03/12/2017 09:15:00 AM,0,0,0
Sunday 03/12/2017 09:30:00 AM,0,0,0
Sunday 03/12/2017 09:45:00 AM,0,0,0
Sunday 03/12/2017 10:00:00 AM,0,0,0
Sunday 03/12/2017 10:15:00 AM,0,0,0
Sunday 03/12/2017 10:30:00 AM,10,0,0
Sunday 03/12/2017 10:45:00 AM,0,0,0
Sunday 03/12/2017 11:00:00 AM,0,0,0
Sunday 03/12/2017 11:15:00 AM,0,0,0
Sunday 03/12/2017 11:30:00 AM,10,0,0
Sunday 03/12/2017 11:45:00 AM,0,0,0
Sunday 03/12/2017 12:00:00 PM,0,0,0
Sunday 03/12/2017 12:15:00 PM,0,0,0
Sunday 03/12/2017 12:30:00 PM,0,0,0
Sunday 03/12/2017 12:45:00 PM,0,10,0
Sunday 03/12/2017 01:00:00 PM,0,0,0
Sunday 03/12/2017 01:15:00 PM,10,0,0
Sunday 03/12/2017 01:30:00 PM,0,0,0
Sunday 03/12/2017 01:45:00 PM,0,10,0
Sunday 03/12/2017 02:00:00 PM,0,0,0
Sunday 03/12/2017 02:15:00 PM,0,0,0
Sunday 03/12/2017 02:30:00 PM,0,10,0
Sunday 03/12/2017 02:45:00 PM,0,0,0
Sunday 03/12/2017 03:00:00 PM,0,0,0
Sunday 03/12/2017 03:15:00 PM,0,0,0
Sunday 03/12/2017 03:30:00 PM,0,10,0
Sunday 03/12/2017 03:45:00 PM,0,0,0
Sunday 03/12/2017 04:00:00 PM,0,0,0
Sunday 03/12/2017 04:15:00 PM,0,0,0
Sunday 03/12/2017 04:30:00 PM,0,0,0
Sunday 03/12/2017 04:45:00 PM,0,0,0
Sunday 03/12/2017 05:00:00 PM,10,0,0
Sunday 03/12/2017 05:15:00 PM,20,0,0
Sunday 03/12/2017 05:30:00 PM,10,0,0
Sunday 03/12/2017 05:45:00 PM,0,0,0
Sunday 03/12/2017 06:00:00 PM,0,0,0
Sunday 03/12/2017 06:15:00 PM,0,0,0
Sunday 03/12/2017 06:30:00 PM,0,0,0
Sunday 03/12/2017 06:45:00 PM,0,0,0
Sunday 03/12/2017 07:00:00 PM,0,0,0
Sunday 03/12/2017 07:15:00 PM,0,0,0
Sunday 03/12/2017 07:30:00 PM,0,0,0
Sunday 03/12/2017 07:45:00 PM,0,0,0
Sunday 03/12/2017 08:00:00 PM,0,0,0
Sunday 03/12/2017 08:15:00 PM,0,0,0
Sunday 03/12/2017 08:30:00 PM,0,0,0
Sunday 03/12/2017 08:45:00 PM,0,0,0
Sunday 03/12/2017 09:00:00 PM,0,0,0
Sunday 03/12/2017 09:15:00 PM,0,0,0
Sunday 03/12/2017 09:30:00 PM,0,0,0
Sunday 03/12/2017 09:45:00 PM,0,0,0
Sunday 03/12/2017 10:00:00 PM,0,0,0
Sunday 03/12/2017 10:15:00 PM,0,0,0
Sunday 03/12/2017 10:30:00 PM,0,0,0
Sunday 03/12/2017 10:45:00 PM,0,0,0
Sunday 03/12/2017 11:00:00 PM,0,0,0
Sunday 03/12/2017 11:15:00 PM,0,0,0
Sunday 03/12/2017 11:30:00 PM,0,0,0
Sunday 03/12/2017 11:45:00 PM,0,0,0
Monday 04/12/2017 12:00:00 AM,0,0,0
Monday 04/12/2017 12:15:00 AM,0,10,0
Monday 04/12/2017 12:30:00 AM,10,0,0
Monday 04/12/2017 12:45:00 AM,20,0,0
Monday 04/12/2017 01:00:00 AM,0,0,0
Monday 04/12/2017 01:15:00 AM,10,0,0
Monday 04/12/2017 01:30:00 AM,0,0,0
Monday 04/12/2017 01:45:00 AM,0,0,0
Monday 04/12/2017 02:00:00 AM,0,0,0
Monday 04/12/2017 02:15:00 AM,0,0,0
Monday 04/12/2017 02:30:00 AM,0,0,0
Monday 04/12/2017 02:45:00 AM,0,40,0
Monday 04/12/2017 03:00:00 AM,0,10,0
Monday 04/12/2017 03:15:00 AM,0,0,0
Monday 04/12/2017 03:30:00 AM,0,10,0
Monday 04/12/2017 03:45:00 AM,0,30,0
Monday 04/12/2017 04:00:00 AM,0,10,0
Monday 04/12/2017 04:15:00 AM,0,10,0
Monday 04/12/2017 04:30:00 AM,0,0,0
Monday 04/12/2017 04:45:00 AM,0,0,0
Monday 04/12/2017 05:00:00 AM,0,10,0
Monday 04/12/2017 05:15:00 AM,0,0,0
Monday 04/12/2017 05:30:00 AM,0,0,0
Monday 04/12/2017 05:45:00 AM,0,0,0
Monday 04/12/2017 06:00:00 AM,0,0,0
Monday 04/12/2017 06:15:00 AM,0,0,0
Monday 04/12/2017 06:30:00 AM,0,30,0
Monday 04/12/2017 06:45:00 AM,0,0,0
Monday 04/12/2017 07:00:00 AM,0,0,0
Monday 04/12/2017 07:15:00 AM,0,0,0
Monday 04/12/2017 07:30:00 AM,0,0,0
Monday 04/12/2017 07:45:00 AM,10,10,0
Monday 04/12/2017 08:00:00 AM,10,180,0
Monday 04/12/2017 08:15:00 AM,10,0,0
Monday 04/12/2017 08:30:00 AM,0,10,0
Monday 04/12/2017 08:45:00 AM,10,0,0
Monday 04/12/2017 09:00:00 AM,0,0,0
Monday 04/12/2017 09:15:00 AM,0,0,0
Monday 04/12/2017 09:30:00 AM,0,0,0
Monday 04/12/2017 09:45:00 AM,0,0,0
Monday 04/12/2017 10:00:00 AM,0,0,0
Monday 04/12/2017 10:15:00 AM,0,0,0
Monday 04/12/2017 10:30:00 AM,10,0,0
Monday 04/12/2017 10:45:00 AM,0,0,0
Monday 04/12/2017 11:00:00 AM,0,10,0
Monday 04/12/2017 11:15:00 AM,0,0,0
Monday 04/12/2017 11:30:00 AM,0,0,0
Monday 04/12/2017 11:45:00 AM,20,0,0
Monday 04/12/2017 12:00:00 PM,0,0,0
Monday 04/12/2017 12:15:00 PM,10,10,0
Monday 04/12/2017 12:30:00 PM,0,10,0
Monday 04/12/2017 12:45:00 PM,10,0,0
Monday 04/12/2017 01:00:00 PM,10,10,0
Monday 04/12/2017 01:15:00 PM,0,10,0
Monday 04/12/2017 01:30:00 PM,20,0,0
Monday 04/12/2017 01:45:00 PM,0,10,0
Monday 04/12/2017 02:00:00 PM,0,10,0
Monday 04/12/2017 02:15:00 PM,10,0,0
Monday 04/12/2017 02:30:00 PM,0,0,0
Monday 04/12/2017 02:45:00 PM,0,0,0
Monday 04/12/2017 03:00:00 PM,0,0,0
Monday 04/12/2017 03:15:00 PM,0,0,0
Monday 04/12/2017 03:30:00 PM,0,0,0
Monday 04/12/2017 03:45:00 PM,0,10,0
Monday 04/12/2017 04:00:00 PM,10,20,0
Monday 04/12/2017 04:15:00 PM,0,40,0
Monday 04/12/2017 04:30:00 PM,0,0,0
Monday 04/12/2017 04:45:00 PM,10,0,0
Monday 04/12/2017 05:00:00 PM,0,0,0
Monday 04/12/2017 05:15:00 PM,30,0,0
Monday 04/12/2017 05:30:00 PM,30,0,0
Monday 04/12/2017 05:45:00 PM,50,40,0
Monday 04/12/2017 06:00:00 PM,20,0,0
Monday 04/12/2017 06:15:00 PM,0,0,0
Monday 04/12/2017 06:30:00 PM,10,0,0
Monday 04/12/2017 06:45:00 PM,20,0,0
Monday 04/12/2017 07:00:00 PM,10,0,0
Monday 04/12/2017 07:15:00 PM,10,0,0
Monday 04/12/2017 07:30:00 PM,20,0,0
Monday 04/12/2017 07:45:00 PM,10,0,0
Monday 04/12/2017 08:00:00 PM,10,0,0
Monday 04/12/2017 08:15:00 PM,0,0,0
Monday 04/12/2017 08:30:00 PM,10,10,0
Monday 04/12/2017 08:45:00 PM,0,0,0
Monday 04/12/2017 09:00:00 PM,0,10,0
Monday 04/12/2017 09:15:00 PM,0,0,0
Monday 04/12/2017 09:30:00 PM,0,0,0
Monday 04/12/2017 09:45:00 PM,0,10,0
Monday 04/12/2017 10:00:00 PM,10,0,0
Monday 04/12/2017 10:15:00 PM,0,0,0
Monday 04/12/2017 10:30:00 PM,0,10,0
Monday 04/12/2017 10:45:00 PM,0,0,0
Monday 04/12/2017 11:00:00 PM,0,0,0
Monday 04/12/2017 11:15:00 PM,0,0,0
Monday 04/12/2017 11:30:00 PM,0,0,0
Monday 04/12/2017 11:45:00 PM,0,0,0
Tuesday 05/12/2017 12:00:00 AM,0,0,0
Tuesday 05/12/2017 12:15:00 AM,0,0,0
Tuesday 05/12/2017 12:30:00 AM,0,0,0
Tuesday 05/12/2017 12:45:00 AM,0,0,0
Tuesday 05/12/2017 01:00:00 AM,0,0,0
Tuesday 05/12/2017 01:15:00 AM,0,0,0
Tuesday 05/12/2017 01:30:00 AM,0,10,0
Tuesday 05/12/2017 01:45:00 AM,0,20,0
Tuesday 05/12/2017 02:00:00 AM,0,0,0
Tuesday 05/12/2017 02:15:00 AM,0,0,0
Tuesday 05/12/2017 02:30:00 AM,0,0,0
Tuesday 05/12/2017 02:45:00 AM,0,0,0
Tuesday 05/12/2017 03:00:00 AM,0,0,0
Tuesday 05/12/2017 03:15:00 AM,0,20,0
Tuesday 05/12/2017 03:30:00 AM,0,0,0
Tuesday 05/12/2017 03:45:00 AM,0,0,0
Tuesday 05/12/2017 04:00:00 AM,0,0,0
Tuesday 05/12/2017 04:15:00 AM,0,0,0
Tuesday 05/12/2017 04:30:00 AM,0,0,0
Tuesday 05/12/2017 04:45:00 AM,0,0,0
Tuesday 05/12/2017 05:00:00 AM,0,0,0
Tuesday 05/12/2017 05:15:00 AM,0,0,0
Tuesday 05/12/2017 05:30:00 AM,0,10,0
Tuesday 05/12/2017 05:45:00 AM,0,10,0
Tuesday 05/12/2017 06:00:00 AM,0,0,0
Tuesday 05/12/2017 06:15:00 AM,0,0,0
Tuesday 05/12/2017 06:30:00 AM,0,0,0
Tuesday 05/12/2017 06:45:00 AM,0,10,0
Tuesday 05/12/2017 07:00:00 AM,0,0,0
Tuesday 05/12/2017 07:15:00 AM,0,10,0
Tuesday 05/12/2017 07:30:00 AM,0,0,0
Tuesday 05/12/2017 07:45:00 AM,10,0,0
Tuesday 05/12/2017 08:00:00 AM,0,0,0
Tuesday 05/12/2017 08:15:00 AM,10,0,0
Tuesday 05/12/2017 08:30:00 AM,20,0,0
Tuesday 05/12/2017 08:45:00 AM,20,10,0
Tuesday 05/12/2017 09:00:00 AM,20,0,0
Tuesday 05/12/2017 09:15:00 AM,10,0,0
Tuesday 05/12/2017 09:30:00 AM,0,0,0
Tuesday 05/12/2017 09:45:00 AM,0,10,0
Tuesday 05/12/2017 10:00:00 AM,0,0,0
Tuesday 05/12/2017 10:15:00 AM,0,0,0
Tuesday 05/12/2017 10:30:00 AM,10,10,0
Tuesday 05/12/2017 10:45:00 AM,10,50,0
Tuesday 05/12/2017 11:00:00 AM,0,90,0
Tuesday 05/12/2017 11:15:00 AM,0,90,0
Tuesday 05/12/2017 11:30:00 AM,0,90,0
Tuesday 05/12/2017 11:45:00 AM,0,50,0
Tuesday 05/12/2017 12:00:00 PM,10,0,0
Tuesday 05/12/2017 12:15:00 PM,0,0,0
Tuesday 05/12/2017 12:30:00 PM,0,0,0
Tuesday 05/12/2017 12:45:00 PM,0,0,0
Tuesday 05/12/2017 01:00:00 PM,0,30,0
Tuesday 05/12/2017 01:15:00 PM,10,80,0
Tuesday 05/12/2017 01:30:00 PM,0,60,0
Tuesday 05/12/2017 01:45:00 PM,10,100,0
Tuesday 05/12/2017 02:00:00 PM,0,110,0
Tuesday 05/12/2017 02:15:00 PM,0,80,0
Tuesday 05/12/2017 02:30:00 PM,10,100,0
Tuesday 05/12/2017 02:45:00 PM,10,30,0
Tuesday 05/12/2017 03:00:00 PM,0,20,0
Tuesday 05/12/2017 03:15:00 PM,0,10,0
Tuesday 05/12/2017 03:30:00 PM,0,20,0
Tuesday 05/12/2017 03:45:00 PM,0,20,0
Tuesday 05/12/2017 04:00:00 PM,0,20,0
Tuesday 05/12/2017 04:15:00 PM,20,30,0
Tuesday 05/12/2017 04:30:00 PM,10,50,0
Tuesday 05/12/2017 04:45:00 PM,20,30,0
Tuesday 05/12/2017 05:00:00 PM,20,20,0
Tuesday 05/12/2017 05:15:00 PM,0,20,0
Tuesday 05/12/2017 05:30:00 PM,10,40,0
Tuesday 05/12/2017 05:45:00 PM,10,20,0
Tuesday 05/12/2017 06:00:00 PM,0,20,0
Tuesday 05/12/2017 06:15:00 PM,20,50,0
Tuesday 05/12/2017 06:30:00 PM,20,60,0
Tuesday 05/12/2017 06:45:00 PM,20,30,0
Tuesday 05/12/2017 07:00:00 PM,0,30,0
Tuesday 05/12/2017 07:15:00 PM,10,10,0
Tuesday 05/12/2017 07:30:00 PM,0,0,0
Tuesday 05/12/2017 07:45:00 PM,0,10,0
Tuesday 05/12/2017 08:00:00 PM,0,10,0
Tuesday 05/12/2017 08:15:00 PM,10,20,0
Tuesday 05/12/2017 08:30:00 PM,0,10,0
Tuesday 05/12/2017 08:45:00 PM,10,0,0
Tuesday 05/12/2017 09:00:00 PM,0,0,0
Tuesday 05/12/2017 09:15:00 PM,10,0,0
Tuesday 05/12/2017 09:30:00 PM,0,0,0
Tuesday 05/12/2017 09:45:00 PM,0,10,0
Tuesday 05/12/2017 10:00:00 PM,0,0,0
Tuesday 05/12/2017 10:15:00 PM,10,0,0
Tuesday 05/12/2017 10:30:00 PM,0,0,0
Tuesday 05/12/2017 10:45:00 PM,0,10,0
Tuesday 05/12/2017 11:00:00 PM,0,0,0
Tuesday 05/12/2017 11:15:00 PM,0,0,0
Tuesday 05/12/2017 11:30:00 PM,0,0,0
Tuesday 05/12/2017 11:45:00 PM,0,0,0
Wednesday 06/12/2017 12:00:00 AM,0,10,0
Wednesday 06/12/2017 12:15:00 AM,0,0,0
Wednesday 06/12/2017 12:30:00 AM,0,0,0
Wednesday 06/12/2017 12:45:00 AM,0,0,0
Wednesday 06/12/2017 01:00:00 AM,0,10,0
Wednesday 06/12/2017 01:15:00 AM,10,10,0
Wednesday 06/12/2017 01:30:00 AM,0,0,0
Wednesday 06/12/2017 01:45:00 AM,0,0,0
Wednesday 06/12/2017 02:00:00 AM,0,10,0
Wednesday 06/12/2017 02:15:00 AM,0,0,0
Wednesday 06/12/2017 02:30:00 AM,0,0,0
Wednesday 06/12/2017 02:45:00 AM,0,0,0
Wednesday 06/12/2017 03:00:00 AM,0,10,0
Wednesday 06/12/2017 03:15:00 AM,0,0,0
Wednesday 06/12/2017 03:30:00 AM,0,0,0
Wednesday 06/12/2017 03:45:00 AM,0,0,0
Wednesday 06/12/2017 04:00:00 AM,0,10,0
Wednesday 06/12/2017 04:15:00 AM,0,0,0
Wednesday 06/12/2017 04:30:00 AM,0,0,0
Wednesday 06/12/2017 04:45:00 AM,0,0,0
Wednesday 06/12/2017 05:00:00 AM,0,0,0
Wednesday 06/12/2017 05:15:00 AM,0,0,0
Wednesday 06/12/2017 05:30:00 AM,0,0,0
Wednesday 06/12/2017 05:45:00 AM,0,0,0
Wednesday 06/12/2017 06:00:00 AM,0,0,0
Wednesday 06/12/2017 06:15:00 AM,0,0,0
Wednesday 06/12/2017 06:30:00 AM,0,0,0
Wednesday 06/12/2017 06:45:00 AM,0,0,0
Wednesday 06/12/2017 07:00:00 AM,0,0,0
Wednesday 06/12/2017 07:15:00 AM,0,0,0
Wednesday 06/12/2017 07:30:00 AM,0,0,0
Wednesday 06/12/2017 07:45:00 AM,0,0,10
Wednesday 06/12/2017 08:00:00 AM,20,0,0
Wednesday 06/12/2017 08:15:00 AM,0,0,0
Wednesday 06/12/2017 08:30:00 AM,0,0,0
Wednesday 06/12/2017 08:45:00 AM,0,0,0
Wednesday 06/12/2017 09:00:00 AM,10,0,0
Wednesday 06/12/2017 09:15:00 AM,0,0,0
Wednesday 06/12/2017 09:30:00 AM,0,0,0
Wednesday 06/12/2017 09:45:00 AM,10,10,0
Wednesday 06/12/2017 10:00:00 AM,0,0,0
Wednesday 06/12/2017 10:15:00 AM,10,10,0
Wednesday 06/12/2017 10:30:00 AM,10,10,0
Wednesday 06/12/2017 10:45:00 AM,0,0,0
Wednesday 06/12/2017 11:00:00 AM,0,40,0
Wednesday 06/12/2017 11:15:00 AM,0,10,0
Wednesday 06/12/2017 11:30:00 AM,10,10,0
Wednesday 06/12/2017 11:45:00 AM,0,0,0
Wednesday 06/12/2017 12:00:00 PM,10,0,0
Wednesday 06/12/2017 12:15:00 PM,0,10,0
Wednesday 06/12/2017 12:30:00 PM,0,0,0
Wednesday 06/12/2017 12:45:00 PM,20,0,0
Wednesday 06/12/2017 01:00:00 PM,0,0,0
Wednesday 06/12/2017 01:15:00 PM,40,0,0
Wednesday 06/12/2017 01:30:00 PM,20,0,0
Wednesday 06/12/2017 01:45:00 PM,0,0,0
Wednesday 06/12/2017 02:00:00 PM,10,0,0
Wednesday 06/12/2017 02:15:00 PM,0,10,0
Wednesday 06/12/2017 02:30:00 PM,0,0,0
Wednesday 06/12/2017 02:45:00 PM,10,0,0
Wednesday 06/12/2017 03:00:00 PM,10,0,0
Wednesday 06/12/2017 03:15:00 PM,0,0,0
Wednesday 06/12/2017 03:30:00 PM,0,0,0
Wednesday 06/12/2017 03:45:00 PM,10,10,0
Wednesday 06/12/2017 04:00:00 PM,0,0,0
Wednesday 06/12/2017 04:15:00 PM,0,0,0
Wednesday 06/12/2017 04:30:00 PM,0,0,0
Wednesday 06/12/2017 04:45:00 PM,10,10,0
Wednesday 06/12/2017 05:00:00 PM,0,30,0
Wednesday 06/12/2017 05:15:00 PM,0,40,0
Wednesday 06/12/2017 05:30:00 PM,0,0,0
Wednesday 06/12/2017 05:45:00 PM,10,0,0
Wednesday 06/12/2017 06:00:00 PM,0,0,0
Wednesday 06/12/2017 06:15:00 PM,10,0,0
Wednesday 06/12/2017 06:30:00 PM,0,0,0
Wednesday 06/12/2017 06:45:00 PM,30,0,0
Wednesday 06/12/2017 07:00:00 PM,20,0,0
Wednesday 06/12/2017 07:15:00 PM,30,0,0
Wednesday 06/12/2017 07:30:00 PM,20,0,0
Wednesday 06/12/2017 07:45:00 PM,10,0,0
Wednesday 06/12/2017 08:00:00 PM,0,0,0
Wednesday 06/12/2017 08:15:00 PM,0,0,0
Wednesday 06/12/2017 08:30:00 PM,10,10,0
Wednesday 06/12/2017 08:45:00 PM,0,0,0
Wednesday 06/12/2017 09:00:00 PM,0,10,0
Wednesday 06/12/2017 09:15:00 PM,0,0,0
Wednesday 06/12/2017 09:30:00 PM,0,0,0
Wednesday 06/12/2017 09:45:00 PM,10,0,0
Wednesday 06/12/2017 10:00:00 PM,0,0,0
Wednesday 06/12/2017 10:15:00 PM,10,0,0
Wednesday 06/12/2017 10:30:00 PM,0,0,0
Wednesday 06/12/2017 10:45:00 PM,0,0,0
Wednesday 06/12/2017 11:00:00 PM,0,0,0
Wednesday 06/12/2017 11:15:00 PM,0,0,0
Wednesday 06/12/2017 11:30:00 PM,0,0,0
Wednesday 06/12/2017 11:45:00 PM,0,0,0
Thursday 07/12/2017 12:00:00 AM,0,0,0
Thursday 07/12/2017 12:15:00 AM,20,0,0
Thursday 07/12/2017 12:30:00 AM,0,0,0
Thursday 07/12/2017 12:45:00 AM,0,0,0
Thursday 07/12/2017 01:00:00 AM,0,0,0
Thursday 07/12/2017 01:15:00 AM,0,0,0
Thursday 07/12/2017 01:30:00 AM,0,0,0
Thursday 07/12/2017 01:45:00 AM,0,0,0
Thursday 07/12/2017 02:00:00 AM,0,0,0
Thursday 07/12/2017 02:15:00 AM,0,0,0
Thursday 07/12/2017 02:30:00 AM,0,0,0
Thursday 07/12/2017 02:45:00 AM,10,10,0
Thursday 07/12/2017 03:00:00 AM,0,10,0
Thursday 07/12/2017 03:15:00 AM,0,20,0
Thursday 07/12/2017 03:30:00 AM,0,0,0
Thursday 07/12/2017 03:45:00 AM,0,50,0
Thursday 07/12/2017 04:00:00 AM,0,10,0
Thursday 07/12/2017 04:15:00 AM,0,0,0
Thursday 07/12/2017 04:30:00 AM,0,0,0
Thursday 07/12/2017 04:45:00 AM,0,0,0
Thursday 07/12/2017 05:00:00 AM,0,10,0
Thursday 07/12/2017 05:15:00 AM,0,0,0
Thursday 07/12/2017 05:30:00 AM,0,0,0
Thursday 07/12/2017 05:45:00 AM,0,0,0
Thursday 07/12/2017 06:00:00 AM,0,0,0
Thursday 07/12/2017 06:15:00 AM,0,0,0
Thursday 07/12/2017 06:30:00 AM,0,0,0
Thursday 07/12/2017 06:45:00 AM,0,0,0
Thursday 07/12/2017 07:00:00 AM,0,10,0
Thursday 07/12/2017 07:15:00 AM,0,0,0
Thursday 07/12/2017 07:30:00 AM,0,0,0
Thursday 07/12/2017 07:45:00 AM,0,0,0
Thursday 07/12/2017 08:00:00 AM,10,0,0
Thursday 07/12/2017 08:15:00 AM,0,0,0
Thursday 07/12/2017 08:30:00 AM,30,0,0
Thursday 07/12/2017 08:45:00 AM,0,0,0
Thursday 07/12/2017 09:00:00 AM,0,10,0
Thursday 07/12/2017 09:15:00 AM,0,0,0
Thursday 07/12/2017 09:30:00 AM,0,0,0
Thursday 07/12/2017 09:45:00 AM,10,0,0
Thursday 07/12/2017 10:00:00 AM,0,0,0
Thursday 07/12/2017 10:15:00 AM,0,0,0
Thursday 07/12/2017 10:30:00 AM,0,0,0
Thursday 07/12/2017 10:45:00 AM,0,10,0
Thursday 07/12/2017 11:00:00 AM,10,0,0
Thursday 07/12/2017 11:15:00 AM,0,0,0
Thursday 07/12/2017 11:30:00 AM,0,0,0
Thursday 07/12/2017 11:45:00 AM,0,0,0
Thursday 07/12/2017 12:00:00 PM,10,10,0
Thursday 07/12/2017 12:15:00 PM,0,0,0
Thursday 07/12/2017 12:30:00 PM,0,10,0
Thursday 07/12/2017 12:45:00 PM,0,0,0
Thursday 07/12/2017 01:00:00 PM,0,40,50
Thursday 07/12/2017 01:15:00 PM,20,0,0
Thursday 07/12/2017 01:30:00 PM,0,20,0
Thursday 07/12/2017 01:45:00 PM,0,10,0
Thursday 07/12/2017 02:00:00 PM,10,0,0
Thursday 07/12/2017 02:15:00 PM,0,130,0
Thursday 07/12/2017 02:30:00 PM,30,20,0
Thursday 07/12/2017 02:45:00 PM,0,0,0
Thursday 07/12/2017 03:00:00 PM,0,10,0
Thursday 07/12/2017 03:15:00 PM,10,10,0
Thursday 07/12/2017 03:30:00 PM,0,70,0
Thursday 07/12/2017 03:45:00 PM,0,20,0
Thursday 07/12/2017 04:00:00 PM,0,10,0
Thursday 07/12/2017 04:15:00 PM,0,20,0
Thursday 07/12/2017 04:30:00 PM,10,40,0
Thursday 07/12/2017 04:45:00 PM,0,70,0
Thursday 07/12/2017 05:00:00 PM,10,50,0
Thursday 07/12/2017 05:15:00 PM,0,30,0
Thursday 07/12/2017 05:30:00 PM,0,20,0
Thursday 07/12/2017 05:45:00 PM,0,30,0
Thursday 07/12/2017 06:00:00 PM,10,20,0
Thursday 07/12/2017 06:15:00 PM,0,10,0
Thursday 07/12/2017 06:30:00 PM,10,20,0
Thursday 07/12/2017 06:45:00 PM,20,30,0
Thursday 07/12/2017 07:00:00 PM,10,90,0
Thursday 07/12/2017 07:15:00 PM,10,60,0
Thursday 07/12/2017 07:30:00 PM,0,0,0
Thursday 07/12/2017 07:45:00 PM,20,10,0
Thursday 07/12/2017 08:00:00 PM,20,0,0
Thursday 07/12/2017 08:15:00 PM,10,0,0
Thursday 07/12/2017 08:30:00 PM,0,0,0
